,Counter
il-21,1
memory stem t cell,1
psychometric,1
rasch measurement,1
cancer survivors,1
qlacs,1
astronomical photometry,1
fotometria astronòmica,1
stellar evolution,1
dwarf stars,1
evolució estel·lar,1
estels nans,1
adiponectin,2
pepsins,1
hydrolases,3
msceit,1
implicit theories,1
age,1
cd69,1
leucèmia limfocítica crònica,4
ibrutinib,2
bendamustine,2
golgin84,1
gm130,1
pyramidal neuron,1
mg160,1
chemosensory system,1
mygalomorphae phylogeny,1
molecular markers,1
"53c25, 53c55",1
ventilator-acquired pneumonia,1
hospital-acquired pneumonia,1
icu-acquired pneumonia,1
polymicrobial pneumonia,1
fundamentalness; identification; invertible moving average; vector autoregressive,1
jel:e62,4
jel:c5,1
"35k65, 35a09, 35g20, 35k25",1
eu,1
power structure,1
nerves,1
functional electrical stimulation,2
spinal cord,2
muscle electrophysiology,1
spinal nerves,1
soleus muscles,1
electromyography,1
red fluorescent protein,1
signaling and cell physiology,1
resonance energy transfer,1
aequorin,1
coelenterazine,1
number of samples,1
non-structural carbohydrates (nsc),1
ray volume,1
ray density,1
measured wood surface,1
ray dimensions,1
cutting plane,1
measurement accuracy,1
privacy,2
semantic similarity,1
snomed ct,1
statistical disclosure control,1
condensin,1
cdc15,1
ribosomal dna,1
aid degron,1
heat stress,1
torc1,1
cdc5,1
temperature-sensitive allele,1
cdc60,1
rapamycin,2
144,1
1005,1
human evolution,1
australopithecus,1
body size,1
homo,1
palaeoanthropology,1
hospitalization,1
potentially preventable hospitalizations,1
small area variation analysis,1
lymphatic system,1
cancer chemotherapy,3
clinical oncology,2
surgical oncology,1
basic science research,1
valvular interstitial cells,1
galectin?3,1
valvular heart disease,2
galectin‐3,1
valve,2
exome sequencing,3
primary immunodeficiency,1
common variable immunodeficiency,1
rare disease genetics,1
lrcs,1
bulge stem cells,1
treg cells,2
chronic graft-versus-host disease,1
mixed lymphocyte reaction,1
peripheral tolerance,1
cd6 deficiency,1
receptors cel·lulars,1
cell receptors,1
lupus-like mouse model,1
rheumatoid,1
meta-analyses,1
theoryofcomputation_analysisofalgorithmsandproblemcomplexity,3
arteries,2
mesenteric arteries,3
electron spin resonance spectroscopy,1
pressure overload,1
adaptation (biology),1
adaptació (biologia),1
tissue mechanics,1
cell mechanics,2
finite element analysis,1
"l14; l33; l51; l88 [privatization, public–private partnerships, contracting, vertical integration jel classification]",1
integració vertical,1
projecte d'empresa,1
cooperació empresarial,1
privatization,2
privatització,2
government business enterprises,1
vertical integration,1
empreses públiques,1
enterprise cooperation,1
business planning,1
cocaine withdrawal,1
win 55212-2,1
abstract,1
poetices libri septem,1
weinberg,1
poética neolatina,1
escalígero,1
aristóteles,1
euren,1
spliceosomes,1
ubiquitination,2
qk,2
animal evolution,1
biogeografia,1
invertebrate genetics,1
animal phylogenetics,1
canàries,1
filogènia,2
aanat,1
trpv4,1
ciliary body,1
melatonin,2
speaker diarization,1
binary key,1
clustering criterion,1
; validation,1
pharmacogenetics,1
new species,1
sectonema,1
description,1
new combinations,1
dorylaimida,1
morphometrics,1
animalia,1
aporcelaimidae,1
"03e05, 05d10, 46b15, 46b06, 46b26",1
combinatória,1
teoria dos conjuntos,1
espaços de banach,1
institute for computational science,3
jel:f43,2
fixed factors; international trade; neoclassical growth; convergence,1
heckscher–ohlin model,1
hertzsprung–russell and colour–magnitude diagrams,1
individual: stock 8 [open clusters and associations],1
individual: alicante 12 [open clusters and associations],1
early-type [stars],1
individual: alicante 11 [open clusters and associations],1
membrane receptor signaling,2
mdma (droga),1
hiv/hcv coinfection,1
serum lipids,1
tobacco consumption,1
freeze-thaw cycles,1
embedded sensors,1
galaxies: statistics,2
jel:h83,4
jel:h71,3
"tax information sharing, reciprocity, fiscal federalism",1
synthetic control methods,1
pisa,1
"external and standardized tests, pisa, difference-in-difference, synthetic control methods,",1
external and standardized tests,1
vimentin,1
cadherins,1
ovarian neoplasms,1
collagens,5
bioquímica y biología molecular,2
gene transcription,1
ikk,1
melanoma progression,1
ncor,1
"down, síndrome de",2
"60g60, 60f05, 60g12",1
religious faiths,1
somatosensory system,1
meditació,2
adverse reactions,1
buddhism,1
misticisme psicologia,1
pain sensation,1
lysosomes/endolysosomes,1
multivesicular bodies,1
fluorescent markers/proteins,1
rho proteins,1
isoprenylation,1
organelle probe,1
oligopeptides,1
fot genes,1
hgt,1
azote,1
sciences agricoles,1
vin,1
eucaryote,1
aliments biotecnologia,1
fermentation alcoolique,1
gene transfer,1
région génomique,1
biologia,1
fermentació,2
agricultural sciences,1
hgt;domestication;competition;nitrogen;oligopeptides;fot genes,1
transfert de gènes,1
[sdv.sa]life sciences [q-bio]/agricultural sciences,2
política 2.0,1
comunicació social -- revistes,1
politics 2.0,1
país vasco,1
twitter,1
campañas electorales,1
basque country,2
comunicación política,1
electoral campaings,1
political communication,1
fons local -- revistes,1
d85,2
firm networks,1
contagion,1
"firm networks, contagion, risk sharing",1
risk sharing,1
e62,1
"338 - situació econòmica. política econòmica. gestió, control i planificació de l'economia. producció. serveis. turisme. preus",1
h72,2
r5,1
1995-2011,1
real estate bubble,1
local government,5
forward-looking behaviour,1
voter information,1
332 - economia regional i territorial. economia del sòl i de la vivenda,1
tax volatility,1
bombolla immobiliària,1
administració local,5
cost share,1
"network formation, unilateral link-formation, bilateral link-formation, stability, efficiency, cost share",1
emotion regulation strategies,1
cognitive coping,1
a_open_article_in_open_journal,1
biomedical equipment,1
medicina intensiva neonatal,1
detectors,1
acoustical engineering,1
àrees temàtiques de la upc::física::acústica,1
:física::acústica [àrees temàtiques de la upc],1
feature extraction,1
time-frequency analysis,1
neonatal intensive care unit,1
acoustics,2
sinusoid detection,1
alarm detection,1
non-negative matrix factorization,1
acoustic event detection,1
enginyeria acústica,1
conformal and w symmetry,1
discrete and finite symmetries,1
immunoreactivity,1
calcium image,1
p23h-1,1
kv7.5,1
proximity ligation assay,1
calmodulin,1
geomorphology,5
settlement patterns,1
paleogeography,2
index fossils,1
pleistocene epoch,1
archaeological excavations,2
lithostratigraphy,1
cenozoic era,1
fossil calibration,1
geochronology,1
geological units,1
excavacions arqueològiques,2
topography,5
geologic time,1
landforms,5
assentaments humans,1
landform history,1
península ibèrica,2
human settlements,1
biostratigraphy,1
task design,1
secondary school education.,1
skin cancer,2
ikk?,1
ikkα,1
keratinocyte differentiation,1
mmp9,1
pentamidine,1
heart dysfunction,1
population genomics,1
special feature,1
198,1
the evolution of city life,1
strigiformes,1
60,1
health education,3
analgesics,1
drug overdose,1
opioid-related disorders,1
health knowledge,1
heroin,2
interviews as topic,1
pain management,1
narcotic antagonists,1
drug dependence,1
naloxone,1
opioids,1
health-related quality of life,3
disturbance rejection,1
local stability,1
inescapable set,1
lmi,1
nonvanishing disturbances.,1
rechazo a perturbaciones,1
tj212-225,3
estabilidad local,1
conjunto inescapable,1
perturbaciones persistentes.,1
control engineering systems. automatic machinery (general),3
computer science(all),3
perturbaciones persistentes,1
takagi-sugeno,1
atp4a,1
hypergastrinemia,1
achlorhydria,1
gastric carcinoids,1
304,2
oxyntic glands,1
pinus pinea,1
pinus pinaster,2
iadf,1
"job satisfaction, discrepancy theory, over-education, overskilling",1
individual: eso 184-g82 [galaxies],1
galaxies: individual: eso 184-g82,1
galaxies: star formation,6
individual: 980425 [gamma-ray burst],1
submillimeter: galaxies,1
gamma-ray burst: individual: 980425,1
galaxies [submillimeter],1
"bis(mu-2-(((1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1h-pyrazol-4-yl)imino)methyl)-6-methoxyphenolato)-(2-(((1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1h-pyrazol-4-yl)imino)methyl)-6-methoxyphenolato)-methanol-di-nickel(ii) perchlorate methanol unknown solvate",1
peas,2
welded nanoparticles,1
engineering sciences. technology,1
gold nanorod,1
dimer,1
nanoparticle assembly,1
femtosecond laser,1
servicios de salud mental,1
psiquiatría,1
hábito de fumar,1
mental health services,1
salud pública,2
salut mental,1
tabaco,1
animal model surgery,1
surgical occlusion,1
coil embolization,1
arterial stiffness,1
brachial-ankle pulse wave velocity,1
cardio-ankle vascular index,1
adhd combined type,1
inattentive type,1
imperfect maintenance,1
delayed repair,1
markov renewal equation,1
maintenance policy,1
gamma process,1
semi-markov process,1
image segmentation,1
liver--diseases,1
neural networks (computer science),3
diagnòstic per la imatge,2
xarxes neuronals (informàtica),5
imatges -- segmentació,1
diagnostic imaging,1
autophagic clearance,1
cbf-β,1
hdac6,2
vif,1
cbf-?,1
apobec3g,1
anti-hiv-1 restriction complex,1
group theory,1
"geometry, algebraic",1
"curves, algebraic",1
automorphisms of curves,1
non-split cartan modular curves,1
"grups, teoria de",2
corbes algebraiques,1
voltage fluctuation,1
wave energy.,1
reactive power compensation,1
cognitive emotion regulation questionnaire (cerq),1
"methods: numerical, galaxies: clusters: general, dark matter",1
entanglement witnesses,1
noise,1
reconstruction,1
isothiocyanates,1
plant tolerance,1
glucosinolates,1
":engenharia eletrotécnica, eletrónica e informática [engenharia e tecnologia]",2
privacidade e proteção de dados,1
regulação,1
ambiente inteligentei,1
informação contextual,1
odr,1
radiometric correction,1
pseudoinvariant area,1
génétique & processus génétiques,1
genetics & genetic processes,1
càncer -- aspectes moleculars,1
bartonella henselae,1
canine leishmaniosis,1
anaplasma platys,1
rickettsia conorii,1
ehrlichia canis,1
anaplasma phagocytophilum,1
hepatozoon canis,1
cb2,2
jwh-133,1
akt/pkb,1
2 × 2 model of perfectionism,1
self-oriented perfectionism,2
2 ? 2 model of perfectionism,1
school anxiety,1
socially prescribed perfectionism,3
dd,1
lurbinectedin,1
pda mouse models,1
tumor-associated macrophage depletion,1
synergism,1
kluyveromyces lactis,1
debaryomyces hansenii,1
gas chromatography-mass spectrometry,1
kluyveromyces marxianus,1
volatile compounds,1
politics of tourism,2
política turística,2
previsió econòmica,1
anàlisi de regressió,2
data transmission systems,2
"c02, c22, c45, c63, e27, r11 [forecasting, support vector regressions, artificial neural networks, tourism demand, spain jel classification]",1
transmissió de dades,2
economic forecasting,1
"(1-((6-chloropyridin-2-yl)methyl)-4,7-dimethyl-1,4,7-triazonane)-bis(trifluoromethanesulfonato)-iron(ii) dichloromethane solvate",1
bcr signaling,1
amyloidosis,1
hgal,1
lymphoid hyperplasia,1
biotic,2
protein trafficking,1
próteses e implantes,1
refracção ocular,1
procedimentos cirúrgicos refractivos,1
intracorneal ring segments,1
acuidade visual,1
implante de prótese,1
refractive surgery update,1
queratocono,1
estroma da córnea,1
keratoconus treatment,1
"16s34, 16u60, 16u70",1
chocolate,1
amyloid proteins,1
animal prion diseases,1
electron cryo-microscopy,1
molecular structure,1
prion diseases,1
mitophagy,1
oxphos deficiency,1
parkin,1
autophagosome,1
lysosome,1
two-photon,1
anomaly,1
bsm phenomenology,1
cms,1
fusion [gluon],1
spinless [particle],1
pseudoscalar,1
cern lhc coll,2
gauge boson,1
incomplete beta function,1
inversion methods,1
"matching frictions, frictional unemployment, disequilibrium unemployment.",1
early antiretroviral therapy,1
vertical infection,1
viral reservoir,1
corrosió i anticorrosius,1
revestiments protectors,1
magnesium alloy,1
aluminum alloys,1
surface modification,1
silica,1
phenylphosphonic acid,1
infrared-spectroscopy,1
alumini -- aliatges,1
resistance properties,1
protection,1
corrosion resistance,1
corrosion and anti-corrosives,1
aluminum-alloy,1
coatings,1
silane,1
silane films,1
2024-t3,1
"luxury consumption, non-homothetic utility, precautionary savings, wealth inequality",1
"precautionary savings, wealth inequality, luxury consumption, non-homothetic utility",1
number of points over finite fields,1
function fields,1
"11g20, 14h05, 11m50",1
biquadratic curves,1
biquadratic covers,1
arithmetic statistics,1
"52b45, 52a30",2
pai-1,1
thromboelastometry,1
behçet,1
e-selectin,1
prothrombotic state,1
beh?et,1
thrombin generation,1
"bis(2-(((1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1h-pyrazol-4-yl)imino)methyl)-6-methoxyphenolato)-nickel(ii) acetonitrile solvate",1
"quasiordering, order, extension of a quasiordering.",1
jel:d01,2
hyperlipidemia,1
5' utr,1
hsdi,1
glottal gap,1
glottis,1
ism: kinematics and dynamics,2
submillimeter: ism,1
jel:h61,1
"local public goods spillovers, spatial interactions, size of local jurisdictions",1
common good,1
bé comú,1
beverages,2
hepatic fibrosis,1
il7r,1
galaxy: stellar content,1
circuit,1
cryptography,1
noisy channels,1
electrodynamics,1
planetary nebulae: individual: ngc 7293,1
auxin,2
root elongation.,1
boron,2
[ math ] mathematics [math],3
phenylpropanoid metabolism,1
candidate gene,1
flavonoid,1
qtl mapping,1
hydroxycinnamic acid,1
"curves, modular",1
individual: pks 1510-089 [quasars],1
optical [polarization],1
rotation,1
vhe [gamma ray],2
"35c10, 35c20, 40c10",1
b-lymphocytes,1
newborn,1
umbilical cord,1
regulatory b-cells,1
cannabioid receptors,1
beta-amyloid,2
vascular dysfunction,1
tg app,1
?-amyloid,1
collagen iv,1
cannabinoid receptors,2
β-amyloid,1
body type,1
electromagnetic,1
molécules [ism],1
formation [stars],2
formation [etoiles],1
etoiles: formation,1
ism: molécules,1
microbiologia mèdica,1
communicable diseases,1
malalties infeccioses,1
rate of perceived exertion,1
specific task,1
football association,1
global positioning system,1
vntr-dat1,1
pfc-dependent cognition,1
comtval158met,1
industrial organization,1
environmental science (miscellaneous),2
r32,1
jel:r32,1
jel:r38,1
"urban, rural, and regional economics",1
zoning,1
r38,1
"zoning, spatial, competition, location, choice",1
location,1
spatial,2
choice,1
contig,1
saliva dna viruses table s 6. proportion,1
(benzo[h]quinolin-10-yl)-((t-butyl-azanylidyne)methyl)-pentafluorophenyl-platinum(ii),1
cèl·lules epitelials -- aspectes genètics,1
vitamina d,1
proteins conformation,1
conformació de proteïnes,1
hydroxy acids,1
hidroxiàcids,1
diferències entre sexes,1
multiple criteria analysis,1
analytic hierarchy process (ahp),1
multi attribute value theory (mavt),1
supply chain design,1
perceived stress,1
emotional competence,1
"health care facilities, manpower, and services",1
teachers,2
burnout,2
staff removal from musical scores,1
