,Counter
cavity optomechanics,1
noise,6
limit,2
state,1
nanomechanical motion,1
fgf20,1
live imaging,1
dermal condensate,1
"charmm36, ceramide, cer16, popc, micelle",3
editorial by david waltregny on pp. 159?160 of this issue,1
urgency urinary incontinence,1
stress urinary incontinence,1
editorial by david waltregny on pp. 159–160 of this issue,1
platinum priority – review – female urology – incontinence,1
platinum priority ? review ? female urology ? incontinence,1
cesarean section,1
vacuum,1
forceps,1
instrumental delivery,1
vaginal delivery,1
low back pain,1
disk degeneration,1
fat,1
spine,1
adipokines,2
surgery,3
lst,1
human papillomavirus type 16,1
cervical intraepithelial neoplasia,1
clearance of hpv infection,1
common antigen,1
cell-mediated immunity,2
"dicarbonyl-chloro-(4'-chloro-2,2':6',2''-terpyridine)-ruthenium(ii) tricarbonyl-trichloro-ruthenium(ii)",1
metabolic flux analysis,1
pyruvate node,1
redox state,1
hydrogen tolerance,1
formate,1
caloramator,1
metabolic shift,1
biohydrogen production,1
virtual ligand screening,1
antiviral agent,1
influenza virus,1
clupea harengus,3
population genetics - empirical,1
lipeaja,1
eckerö,1
jūrmalciems,1
åland islands,1
genomics/proteomics,1
torp,1
56.792411n,1
19.613297e,1
60.188706n,1
latvia,2
21.045508e,1
mmp14,1
interleukin-18,2
crmp2,1
ddah,1
oxidative stress related proteins,1
hyaluronan,2
hyaluronan synthases 1 and 2,1
hyaluronidase 2,1
melanoma,1
lymph node metastasis,1
bitter taste,1
tas2r38,1
cultured hippocampal-neurons,1
kainate receptor,1
presynaptic,1
growth cone,1
glutamate release probability,1
mossy fiber synapses,1
glutamate receptor,1
motility,1
microfluidic,1
synaptic vesicles,1
activation,2
mhd [magnetohydrodynamics],2
waves,2
individual: bl lac [bl lacertae objects],1
68t50,1
chemical physics and chemistry,1
fourier transform infrared spectroscopy,2
osteoporosis,2
small/wide angle x-ray scattering,1
bone mineralization,2
quantitative biology::genomics,2
"migration, school reform, high school graduates, vocational education, polytechnic education, j10, j61, i20, r23,",1
cell physiology,5
saccharomyces,2
molecular motors,1
cell polarity,1
molecular machines,1
depth-wise comparison,1
fourier transform infrared (ftir) microspectroscopy,1
proteoglycan content,1
ta1-2040,8
engineering (general). civil engineering (general),8
analytic perspective,1
linkage study,1
neurosystems,1
alpha rhythm,1
atom and molecular physics and optics,1
cyclic electron transfer,2
trans thylakoid proton gradient,1
npq,1
regulation of photosynthetic electron transfer chain,1
trans-thylakoid proton gradient,1
control of cyt b6f,1
thermal dissipation,1
p700 oxidation,1
polarization microscopy,1
cantor sets,1
doubling measures,1
sequence similarity twilight zone,1
structure-based viral lineages,1
cotranslational protein folding,1
more sensitive orphan gene annotation,1
sialic acids,1
amines,2
split-decomposition method,3
arginine,1
imidazole,1
basic amino acids,1
multiple alignment calculation,3
computational techniques,4
monosaccharides,1
"53c17, 43a80, 22e25, 22f30, 14m17",1
audition,2
eeg,2
suppression,1
event-related potential,3
dna methylation,9
intergenerational inheritance,1
lifespan,2
methylome,1
gerotarget,1
longevity,2
research paper: gerotarget (focus on aging),1
"[sdv.ee.ieo]life sciences [q-bio]/ecology, environment/symbiosis",1
wolbachia,3
"[ sdv.ee.ieo ] life sciences [q-bio]/ecology, environment/symbiosis",1
asian tiger mosquito;sibling species;wolbachia;microbiota;dysgonomonas,1
microbiote,2
dysgonomonas,2
sibling species,2
"[ sdv.bid.spt ] life sciences [q-bio]/biodiversity/systematics, phylogenetics and taxonomy",1
vietnam,1
microbiology and parasitology,2
asian tiger mosquito,2
[ sdv.ba.zi ] life sciences [q-bio]/animal biology/invertebrate zoology,1
[sdv.ba.zi]life sciences [q-bio]/animal biology/invertebrate zoology,1
microbiologie et parasitologie,2
moustique,2
dna fingerprinting,1
gene targeting,1
functional markers,1
molecular markers,1
genomic database,1
erk signaling cascade,2
tgf-beta signaling cascade,1
smad signaling,1
developmental signaling,1
let-7,1
lin28,1
human embryonic stem cell,4
pluripotency,3
stem anatomy,1
leaves,5
plant cells,2
ions,2
anions,1
carbon dioxide,4
guard cells,1
physical chemistry,5
plant and algal models,2
atmospheric chemistry,1
brassica,2
mesh: statistics as topic,1
"long work hours, sleep and sleep disturbance",1
mesh: workload,1
mesh: health surveys,1
mesh: sleep initiation and maintenance disorders,1
mesh: fatigue,1
public health and epidemiology/exercise and sports,1
public health and epidemiology/preventive medicine,1
performance prediction,1
heterogeneous networks,1
decode-and-forward relays,1
non-perfect channel knowledge,1
limited feedback information,1
massive network element deployments,1
cooperative communications,1
distributed beamforming,1
"product market competition, profit sharing, wage bargaining, equilibrium unemployment",1
j51,1
wage bargaining,1
l11,1
wettbewerb,1
product market competition,1
theorie der arbeitslosigkeit,1
tarifliche gewinnbeteiligung,1
equilibrium unemployment,1
theorie,1
profit sharing,1
lohnverhandlungstheorie,1
domain wall,1
chemotype,1
nivalenol,1
trichothecene,1
acetyldeoxynivalenol,1
mycotoxin,1
database,2
fusarium,2
acetyldeoxynivalenol;chemotype;database;fusarium;genotype;mycotoxin;nivalenol;trichothecene,1
thylakoid membrane,2
lateral heterogeneity,1
energy spillover,2
extra lhcii,1
state transitions,2
"bis(2,8,14,20-tetraethyl-4,6,10,12,16,18,22,24-octahydroxycalix(4)arene) tetramethylphosphonium clathrate bromide hexadecahydrate",1
landscaping and area planning,1
raumplanung und regionalforschung,1
"städtebau, raumplanung, landschaftsgestaltung",1
"area development planning, regional research",1
"regional policy, innovation policy, finland,",1
"st��dtebau, raumplanung, landschaftsgestaltung",1
social sciences & humanities,1
species richness,2
osbp-related protein,1
oxysterol-binding protein (osbp),1
lipid transport,1
osbpl gene,1
lipid signaling,1
by-2,1
gfp-hydrophobin i,1
cost evaluation,1
"30l10, 30c65",1
natural products,1
aspergillus sp.,1
drug leads,1
candida albicans,2
right ventricle,1
left ventricle,1
free fatty acid uptake,1
abcg1,1
phospho1,1
pancreatic islets,1
hemodynamics,1
medical devices,1
pyridine diiodine,1
mathematics - general mathematics,1
embodied emissions,1
embodied emission,1
greenhouse gas,1
life cycle inventory,1
construction,1
life cycle assessment,1
p2x3 receptors,1
high-affinity desensitization,1
dorsal root ganglion,1
stable synthetic diadenosine tetraphosphate analogs,1
inflammatory pain,1
"06c15, 28a60, 11b05, 46e99",1
mathematics - quantum algebra,2
tamoxifen,1
endocrine therapy,1
individual (4u 1724?307) [x-rays],1
lager,1
s. eubayanus,2
mating,2
brewing,2
heterosis,2
aroma,4
atmospheric chemistry @ awi (awi_ac),1
"03e20, 05a99, 03e05",1
g.2.1,3
"science & technology, life sciences & biomedicine, health care sciences & services, health care sciences & services, self-rated health, organizational commitment, sickness absence, group innovation, national-survey, inventory tci, whitehall-ii, model, work, care",1
mesoporous silicon,1
special focus review,1
cell targeting,1
functionalization,1
cancer therapy,1
in vitro,1
in vivo,1
"sequence homology, amino acid",2
capsid,1
"adenoviruses, human",1
tumor necrosis factor-alpha,1
"spectrum analysis, raman",1
glycemic control,1
infectious disease,3
nephropathy,1
1867,1
combinatorics on words,1
k-abelian equivalence,1
avoidability,1
permeability,1
manufacturing processes,1
secretory pathway,2
endocytosis,3
surface treatments,1
material properties,2
cytophotometry,4
tetraphenylphosphonium (mu-chloro)-tetrahexacontakis(mu-4-t-butylbenzene-1-thiolato)-heptatriacontahecta-silver dichloride,1
power line,1
satellite/aerial image,1
lidar,2
uav,1
individual: oj 248 [quasars],1
fhm1,1
nociception,2
web service,1
personalized medicine,2
protein-protein interaction networks,1
data acquisition and integration,1
network controllability,1
software pipeline,1
corner,1
plasmonic,1
sign-changing coefficients.,1
sign-changing coefficients,1
biie0246,1
the metabolic syndrome,1
neuropeptide y,1
y2-receptor,1
1507,2
[ sdu.stu.gp ] sciences of the universe [physics]/earth sciences/geophysics [physics.geo-ph],1
[sdu.stu.gp]sciences of the universe [physics]/earth sciences/geophysics [physics.geo-ph],2
68ga-dota-siglec-9,1
osteomyelitis,1
vap-1,2
implant infection,1
s. epidermidis,1
s. aureus,1
supervised classification,1
alignment-free sequence comparison,1
electron paramagnetic resonance,1
surface roughness,1
pdms,1
polarity,1
"auditorium acoustics, concert hall, early reflections, temporal envelope, diffuse reflections",1
high-intensity interval training,2
pancreatic fat content,1
prediabetes,1
exercise training,1
moderate-intensity continuous training,2
beta cell function,1
pancreatic metabolism,1
1732,2
musculoskeletal disorders < orthopaedic & trauma surgery,1
heterocycle synthesis,1
medicinal chemistry,3
synthetic chemistry,1
cell motility,1
chemotherapy and drug treatment,1
organic synthesis,1
continuous postage stamp problem,1
11b30,1
sieve methods,1
additive combinatorics,1
balog–szemeredi–gowers theorem,1
"11n35 (primary), 11b30, 11b75 (secondary)",1
ruzsa–chang theorem,1
delay locked loop,1
wireless positioning,1
digital tv,1
orthogonal frequency division multiplexing (ofdm),1
software defined radio (sdr),1
time of arrival,1
hypothesis and theory,3
fluorescence,1
red photosensors,1
laser spectroscopy,1
excited state dynamics,1
transient absorption,1
[ phys.hphe ] physics [physics]/high energy physics - phenomenology [hep-ph],3
nonlinear sciences - adaptation and self-organizing systems,2
in-vivo,1
impaired glucose-tolerance,1
weight-loss,1
metaanalysis,1
life-style interventions,1
type-2 diabetes-mellitus,1
hepatic steatosis,1
nordic walking,1
monoamine oxidase b (mao-b),1
virtual drug design,1
parkinson's disease,2
health inequalities,1
residential differentiation,1
positive discrimination,1
social mixing,1
combinatorics,1
permutation,1
discrete mathematics,1
bepress|life sciences|genetics and genomics|genomics,3
leptin,1
bone and mineral metabolism,2
peptide hormones,1
tibia,2
30d,1
hospital care,1
older people,1
non-convex optimization,1
self-backhaul,1
ultra dense small cells,1
stochastic opti-mization,1
multi-hop scheduling,1
mmwave communications,1
muscle activation,1
knee-extensors,1
emg,1
carbon capture and storage,1
cross-cultural dimmensions,1
ccs,1
national culture,1
risk perception,1
"(2,6-bis((di-t-butylphosphino)methyl)phenyl)-(diiodanylbromide)-palladium",1
carotid atherosclerosis,1
dyslipidemia,1
fingerprint database,1
slam,1
sop,1
animal,2
[math]mathematics [math],2
[ math ] mathematics [math],2
oligogalacturonides (ogs),1
cutin biosynthesis,1
necrotrophs,1
peroxidase 57 (per57),1
reactive oxygen species (ros),2
virus life cycle,1
pleolipoviridae,2
sphaerolipoviridae,1
icosahedral membrane-containing virus sh1,1
potentiometry,1
pleomorphic virus his2,1
icosahedral tailed virus hhtv-1,1
haloarcula hispanica,1
spindle-shaped virus his1,1
ultracold fermi gases,1
potyviridae,1
p1 protein,1
gene vector,1
rna silencing,1
plant,2
helper component,1
pva,1
virus,3
elastic–plastic material,1
[spi.meca]engineering sciences [physics]/mechanics [physics.med-ph],2
[spi.mat]engineering sciences [physics]/materials,2
anisotropic material,1
[spi.meca] engineering sciences/mechanics,1
[spi.mat] engineering sciences/materials,1
yield condition,1
microstructures,1
constitutive behaviour,1
"45,46,47,48,49,50,51,52-octabutoxy-3,14,25,36-tetraoxanonacyclo[36.6.2.25,12.216,23.227,34.06,11.017,22.028,33.039,44]dopentaconta-1(45),5(52),6,8,10,12(51),16(50),17,19,21,23(49),27(48),28,30,32,34(47),38(46),39,41,43-icosaene cobaltocenium hexafluorophosphate",1
agr/16 - microbiologia agraria,1
probiotics,1
predator-prey interaction,1
computingmilieux_general,2
jel:m0,1
jel:l0,1
russia; innovation; national innovation system; performances.,1
computingmilieux_legalaspectsofcomputing,2
localization,3
autoencoders,1
sammon&#x2019;s mapping,1
massive multiple-input multiple-output (mimo),1
manifold learning,1
dimensionality reduction,1
non-communicable disease risk factors,1
high blood pressure,1
high alcohol intake,1
1470,1
diabetes,2
physical inactivity,2
socieconomic status,1
genome replication and regulation of viral gene expression,1
épidémiologie,1
maladie infectieuse,1
santé publique et épidémiologie,1
agent pathogène,1
agro-population ecology,1
agronomic ecology,1
oïdium,1
"(2,6-bis((di-t-butylphosphino)methyl)phenyl)-(triiodanyl)-palladium",1
nanophotonics and plasmonics,1
synthesis of graphene,1
"accretion, accretion disks",1
individual (sax j1808.4-3658) [pulsars],1
environmental law,1
law and legal sciences,1
species extinction,1
eye gaze,2
autism spectrum,1
policy reform; behavioural economics; hyperbolic discounting; con…dence; gradualism,1
hypnotic state,1
human performance,2
neuropsychology,5
neuro-ophthalmology,1
experimental psychology,6
speaker verification,1
[info.info-hc]computer science [cs]/human-computer interaction [cs.hc],1
[phys.meca.acou]physics [physics]/mechanics [physics]/acoustics [physics.class-ph],1
spoofing,1
[scco.ling]cognitive science/linguistics,1
[spi.acou]engineering sciences [physics]/acoustics [physics.class-ph],1
mimicry,1
[info.info-lg]computer science [cs]/machine learning [cs.lg],2
outcome,3
structural properties,1
roughness,1
elasticity,1
carbon-based materials,1
atopic disease,1
species identification,1
intestinal epithelial-cells,2
vitamin d intervention trial,1
epigenome,2
vitamin d target genes,1
chromatin,4
vitamin d receptor,1
aging and health,1
bacteriochlorophyll aggregates,1
lamellar model,1
brwo-coloured chlorobium spp,1
chlorosomes,1
física,4
"polymorphism, genetic",1
intestinal polyposis,1
"receptor, ephb2",1
colorectal neoplasms,1
prostatic neoplasms,3
"gene expression regulation, neoplastic",1
"genes, tumor suppressor",1
precancerous conditions,1
"aged, 80 and over",1
germ-line mutation,1
avalanche,1
nonlinear sciences::adaptation and self-organizing systems,2
seasonal interactions,2
fitness,4
microevolution,2
timing of migration,2
3,3
3.1,2
oscillation,1
disorders of the nervous system,3
social systems,1
fertility rates,1
european union,1
death rates,2
sensory neuron,1
photoreceptor,1
potassium channel,1
southern ocean,1
"octopus, microsatelliteisolation by depth",1
antarctica,2
radiology and medical imaging,1
computer science/natural and synthetic vision,1
winter embolism,1
teneur en eau,1
dégel,1
freeze–thaw cycle,1
gel,1
freezing stress,1
embolie hivernale,1
ice nucleation efficiency,1
ice nucleation,1
winter tolerance,1
water content,1
moisture level,1
thaw,1
stress au froid,1
ice propagation,1
pouvoir glacogène,1
microeconomics,1
computingmilieux_computersandsociety,2
computer science::multiagent systems,1
mathematical economics,1
theoryofcomputation_general,1
macroeconomics,2
labor economics,1
economic models,1
computer science::computer science and game theory,3
pancreas,2
tomography,3
computed axial tomography,1
mitogens,1
